job_id,views,formatted_work_type,formatted_experience_level,normalized_salary,title_category,state
3884432498,3.0,Full-time,Associate,92500.0,Data/Analytics,NJ
3884432529,6.0,Full-time,Entry level,85700.0,Senior/Lead,OR
3884432534,147.0,Full-time,Mid-Senior level,110000.0,Management/Executive,US - Unspecified
3884432548,19.0,Full-time,Entry level,62500.0,Sales,US - Metro Area (Unspecified State)
3884432550,5.0,Part-time,Associate,40560.0,Other,US - Metro Area (Unspecified State)
3884432572,3.0,Contract,Associate,43680.0,Other,WA
3884432583,4.0,Full-time,Entry level,41600.0,Healthcare,VA
3884432610,18.0,Contract,Associate,59800.0,Data/Analytics,OK
3884432618,66.0,Contract,Associate,72248.8,Other,CA
3884432630,35.0,Full-time,Associate,71936.5,Other,MN
3884432668,22.0,Full-time,Not Specified,55000.0,Data/Analytics,VA
3884432698,26.0,Full-time,Mid-Senior level,70000.0,Management/Executive,US - Unspecified
3884432702,5.0,Full-time,Not Specified,42500.0,Management/Executive,OH
3884432723,17.0,Full-time,Not Specified,50000.0,Management/Executive,US - Metro Area (Unspecified State)
3884432773,17.0,Full-time,Associate,77500.0,Senior/Lead,MN
3884432782,2.0,Full-time,Associate,70000.0,Senior/Lead,NY
3884432826,5.0,Full-time,Entry level,42500.0,Other,International/Other
3884433143,2.0,Full-time,Not Specified,53000.0,Other,TX
3884433240,4.0,Full-time,Associate,52124.8,Other,CA
3884433241,42.0,Full-time,Mid-Senior level,104500.0,Management/Executive,CA
3884433244,2.0,Full-time,Not Specified,83200.0,Other,US - Metro Area (Unspecified State)
3884433264,54.0,Full-time,Mid-Senior level,122500.0,Management/Executive,NJ
3884433270,8.0,Full-time,Associate,72800.0,Engineering,MI
3884433287,23.0,Full-time,Not Specified,62000.0,Sales,CO
3884433290,3.0,Part-time,Mid-Senior level,62731.89,Healthcare,NY
3884433292,6.0,Full-time,Associate,100000.0,Finance,NY
3884433317,8.0,Full-time,Not Specified,75000.0,Finance,International/Other
3884433322,7.0,Full-time,Associate,79000.0,Engineering,PA
3884433381,58.0,Contract,Mid-Senior level,109200.0,Engineering,TX
3884433392,2.0,Full-time,Entry level,52500.0,Data/Analytics,DE
3884433400,34.0,Full-time,Entry level,62500.0,Sales,US - Metro Area (Unspecified State)
3884433403,36.0,Full-time,Associate,125000.0,Other,US - Metro Area (Unspecified State)
3884433408,9.0,Full-time,Mid-Senior level,125000.0,Senior/Lead,CT
3884433426,9.0,Full-time,Mid-Senior level,86500.0,Management/Executive,US - Metro Area (Unspecified State)
3884433456,2.0,Full-time,Mid-Senior level,115000.0,Engineering,CA
3884433564,6.0,Full-time,Not Specified,52900.0,Education,NE
3884433568,94.0,Full-time,Not Specified,110000.0,Other,CA
3884433628,6.0,Full-time,Mid-Senior level,32150.0,Administrative/Office Support,TX
3884433891,4.0,Full-time,Mid-Senior level,112500.0,Management/Executive,US - Metro Area (Unspecified State)
3884433916,8.0,Full-time,Entry level,29120.0,Customer Service/Support,TX
3884433957,34.0,Full-time,Mid-Senior level,118560.0,Data/Analytics,GA
3884433990,30.0,Full-time,Associate,45760.0,Other,MA
3884433992,55.0,Full-time,Associate,87500.0,Other,NY
3884433996,39.0,Contract,Mid-Senior level,98800.0,Senior/Lead,NJ
3884434034,16.0,Full-time,Associate,85000.0,Management/Executive,US - Metro Area (Unspecified State)
3884434062,14.0,Full-time,Mid-Senior level,94350.0,Senior/Lead,CA
3884434066,10.0,Full-time,Not Specified,75000.0,Engineering,OH
3884434095,8.0,Full-time,Associate,112000.0,HR/Recruiting,CA
3884434097,4.0,Full-time,Mid-Senior level,57200.0,Senior/Lead,CA
3884434103,7.0,Full-time,Not Specified,105000.0,Administrative/Office Support,CA
3884434107,53.0,Full-time,Not Specified,40000.0,Senior/Lead,CA
3884434112,27.0,Internship,Not Specified,64480.0,Sales,NC
3884434113,5.0,Full-time,Not Specified,92560.0,Technical/Trades,CA
3884434114,7.0,Contract,Director,213200.0,Management/Executive,WA
3884434129,16.0,Full-time,Associate,175000.0,Legal,US - Metro Area (Unspecified State)
3884434134,6.0,Full-time,Mid-Senior level,102500.0,Management/Executive,VA
3884434148,15.0,Full-time,Mid-Senior level,64000.0,Other,AZ
3884434165,18.0,Full-time,Mid-Senior level,77500.0,Management/Executive,US - Metro Area (Unspecified State)
3884434169,34.0,Full-time,Entry level,62500.0,Sales,US - Metro Area (Unspecified State)
3884434210,8.0,Full-time,Director,215000.0,Senior/Lead,CO
3884434211,106.0,Contract,Mid-Senior level,124800.0,Engineering,TN
3884434212,54.0,Contract,Mid-Senior level,50960.0,Marketing,International/Other
3884434225,8.0,Full-time,Entry level,50148.8,Sales,OR
3884434262,149.0,Contract,Mid-Senior level,93600.0,Other,US - Unspecified
3884434270,565.0,Full-time,Mid-Senior level,70000.0,Other,US - Unspecified
3884434286,21.0,Contract,Mid-Senior level,100000.0,Senior/Lead,CA
3884434338,114.0,Contract,Mid-Senior level,140400.0,Senior/Lead,WA
3884434384,10.0,Full-time,Not Specified,50500.0,Healthcare,WI
3884434487,19.0,Full-time,Mid-Senior level,78800.0,Other,International/Other
3884434598,125.0,Full-time,Not Specified,95000.0,Marketing,US - Unspecified
3884434731,11.0,Full-time,Not Specified,78000.0,Management/Executive,CA
3884434736,4.0,Contract,Entry level,39520.0,Other,AZ
3884434746,33.0,Full-time,Not Specified,165000.0,Management/Executive,CO
3884434747,110.0,Full-time,Associate,88348.0,Other,PA
3884434764,4.0,Full-time,Entry level,42500.0,Customer Service/Support,US - Metro Area (Unspecified State)
3884434778,1179.0,Full-time,Associate,75737.5,Data/Analytics,US - Unspecified
3884434786,5.0,Full-time,Entry level,50772.8,Healthcare,NJ
3884434792,49.0,Contract,Associate,75920.0,Design,IL
3884434851,5.0,Full-time,Mid-Senior level,112500.0,Management/Executive,HI
3884434864,9.0,Full-time,Entry level,129500.0,Management/Executive,CA
3884434866,22.0,Contract,Mid-Senior level,96720.0,Management/Executive,IL
3884434877,40.0,Full-time,Mid-Senior level,62400.0,Senior/Lead,US - Metro Area (Unspecified State)
3884434884,7.0,Full-time,Not Specified,48016.8,Healthcare,CA
3884434939,126.0,Contract,Mid-Senior level,161200.0,Senior/Lead,WA
3884434945,4.0,Full-time,Mid-Senior level,135000.0,Management/Executive,International/Other
3884434958,16.0,Full-time,Entry level,56000.0,Senior/Lead,CA
3884434978,258.0,Contract,Mid-Senior level,114400.0,Senior/Lead,US - Unspecified
3884434985,11.0,Full-time,Not Specified,48464.0,Other,CA
3884435023,5.0,Full-time,Mid-Senior level,112500.0,Senior/Lead,IL
3884435030,3.0,Full-time,Not Specified,45500.0,Administrative/Office Support,US - Unspecified
3884435045,7.0,Full-time,Not Specified,70000.0,Management/Executive,IL
3884435078,16.0,Full-time,Mid-Senior level,190000.0,Senior/Lead,CA
3884435101,26.0,Full-time,Mid-Senior level,125000.0,Senior/Lead,FL
3884435120,2.0,Full-time,Not Specified,57200.0,Customer Service/Support,CA
3884435151,8.0,Full-time,Mid-Senior level,74620.0,Data/Analytics,AZ
3884435152,2.0,Full-time,Mid-Senior level,190000.0,Other,US - Metro Area (Unspecified State)
3884435156,83.0,Full-time,Associate,63500.0,Data/Analytics,IN
3884435175,28.0,Contract,Not Specified,56160.0,Healthcare,NY
3884435178,6.0,Contract,Mid-Senior level,59280.0,Other,FL
3884435192,105.0,Full-time,Mid-Senior level,192400.0,Other,US - Metro Area (Unspecified State)
3884435199,26.0,Full-time,Associate,75000.0,Administrative/Office Support,NY
3884435204,4.0,Full-time,Associate,52124.8,Other,CT
3884435208,75.0,Full-time,Not Specified,49920.0,General Labor/Hospitality,FL
3884435216,91.0,Full-time,Associate,81120.0,Technical/Trades,TX
3884435219,9.0,Full-time,Not Specified,144067.0,Other,CA
3884435278,6.0,Full-time,Associate,115000.0,Other,CA
3884435279,11.0,Full-time,Associate,63440.0,Finance,US - Unspecified
3884435281,3.0,Full-time,Mid-Senior level,120000.0,Management/Executive,International/Other
3884435287,11.0,Full-time,Entry level,47840.0,Sales,FL
3884435307,6.0,Full-time,Mid-Senior level,75000.0,Other,NC
3884435336,3.0,Contract,Mid-Senior level,119256.8,Management/Executive,TX
3884435384,6.0,Contract,Associate,49920.0,Healthcare,MN
3884435469,20.0,Full-time,Mid-Senior level,67500.0,Engineering,International/Other
3884435695,7.0,Full-time,Mid-Senior level,122500.0,Data/Analytics,US - Metro Area (Unspecified State)
3884435755,73.0,Full-time,Associate,85000.0,Management/Executive,US - Unspecified
3884435756,19.0,Full-time,Associate,85596.92,Data/Analytics,IL
3884435802,136.0,Full-time,Mid-Senior level,152625.0,Management/Executive,WA
3884435804,7.0,Full-time,Not Specified,47500.0,Customer Service/Support,US - Metro Area (Unspecified State)
3884435808,9.0,Full-time,Mid-Senior level,115000.0,Engineering,CA
3884435811,12.0,Full-time,Mid-Senior level,74000.0,Management/Executive,CA
3884435813,58.0,Full-time,Associate,61500.0,Administrative/Office Support,NY
3884435818,38.0,Full-time,Executive,230000.0,Management/Executive,NY
3884435829,5.0,Full-time,Not Specified,130000.0,Engineering,CA
3884435865,31.0,Full-time,Associate,85904.0,Management/Executive,WA
3884435870,4.0,Full-time,Mid-Senior level,24000.0,Technical/Trades,IL
3884435887,10.0,Full-time,Associate,97500.0,Senior/Lead,US - Metro Area (Unspecified State)
3884435921,11.0,Full-time,Not Specified,66872.0,Other,International/Other
3884435927,10.0,Full-time,Not Specified,56680.0,Technical/Trades,NJ
3884435928,9.0,Full-time,Not Specified,34819.200000000004,Customer Service/Support,OH
3884435947,535.0,Contract,Mid-Senior level,93225.6,Senior/Lead,US - Unspecified
3884435949,5.0,Full-time,Associate,225000.0,Other,US - Metro Area (Unspecified State)
3884435954,8.0,Full-time,Associate,98800.0,Administrative/Office Support,CA
3884435957,5.0,Contract,Mid-Senior level,98800.0,Administrative/Office Support,CA
3884435971,54.0,Full-time,Not Specified,70000.0,Other,CO
3884436021,26.0,Other,Mid-Senior level,70833.0,Data/Analytics,NY
3884436023,21.0,Full-time,Mid-Senior level,125000.0,Management/Executive,FL
3884436024,18.0,Other,Mid-Senior level,102350.0,Management/Executive,NY
3884436034,12.0,Full-time,Mid-Senior level,141440.0,Senior/Lead,CA
3884436039,6.0,Full-time,Not Specified,37440.0,Administrative/Office Support,WA
3884436043,5.0,Full-time,Associate,70000.0,Data/Analytics,US - Metro Area (Unspecified State)
3884436083,15.0,Full-time,Executive,167500.0,Management/Executive,CA
3884436123,7.0,Contract,Not Specified,52000.0,Administrative/Office Support,OR
3884436146,3.0,Full-time,Not Specified,81500.0,Healthcare,PA
3884436168,2.0,Contract,Mid-Senior level,34320.0,Other,AR
3884436183,8.0,Full-time,Associate,70000.0,Administrative/Office Support,NY
3884436192,51.0,Full-time,Mid-Senior level,55000.0,Administrative/Office Support,IL
3884436194,40.0,Full-time,Mid-Senior level,81370.0,Senior/Lead,US - Unspecified
3884436197,6.0,Full-time,Entry level,58115.2,Technical/Trades,NV
3884436199,6.0,Contract,Entry level,85700.0,Senior/Lead,International/Other
3884436206,23.0,Full-time,Mid-Senior level,115000.0,Engineering,CA
3884436209,5.0,Full-time,Entry level,39988.0,Sales,FL
3884436211,1.0,Full-time,Associate,62500.0,Other,NY
3884436218,6.0,Full-time,Not Specified,52000.0,Other,OH
3884436262,9.0,Full-time,Mid-Senior level,90000.0,Senior/Lead,NY
3884436566,10.0,Full-time,Mid-Senior level,115000.0,Management/Executive,CA
3884436569,8.0,Full-time,Associate,55120.0,Administrative/Office Support,FL
3884436663,29.0,Full-time,Associate,76580.0,Engineering,US - Unspecified
3884436671,11.0,Full-time,Not Specified,125000.0,Finance,US - Metro Area (Unspecified State)
3884436740,23.0,Full-time,Not Specified,190000.0,Management/Executive,International/Other
3884436765,6.0,Full-time,Entry level,35360.0,Sales,CA
3884436790,5.0,Full-time,Mid-Senior level,135000.0,Management/Executive,International/Other
3884436794,2.0,Full-time,Mid-Senior level,70000.0,Finance,GA
3884436836,10.0,Full-time,Entry level,111280.0,Other,NC
3884436884,23.0,Full-time,Not Specified,43513.600000000006,Administrative/Office Support,OH
3884436886,3.0,Full-time,Associate,37760.0,Sales,TX
3884436900,26.0,Temporary,Not Specified,57491.2,Administrative/Office Support,CA
3884436907,8.0,Full-time,Not Specified,45760.0,Other,CA
3884436917,39.0,Full-time,Mid-Senior level,107500.0,Senior/Lead,NY
3884436927,91.0,Full-time,Not Specified,57200.0,Administrative/Office Support,NY
3884436938,3.0,Full-time,Associate,75000.0,Senior/Lead,NY
3884436942,3.0,Full-time,Mid-Senior level,147500.0,Management/Executive,US - Metro Area (Unspecified State)
3884436999,251.0,Full-time,Not Specified,150000.0,Senior/Lead,CA
3884437017,6.0,Full-time,Mid-Senior level,32150.0,Administrative/Office Support,TX
3884437026,28.0,Full-time,Mid-Senior level,32150.0,Administrative/Office Support,International/Other
3884437152,172.0,Full-time,Mid-Senior level,120000.0,Management/Executive,CA
3884437155,47.0,Contract,Entry level,67600.0,Customer Service/Support,TX
3884437228,20.0,Full-time,Executive,121081.38,Other,NJ
3884437244,5.0,Full-time,Not Specified,165000.0,Senior/Lead,WA
3884437251,139.0,Full-time,Not Specified,55000.0,Administrative/Office Support,WA
3884437291,29.0,Full-time,Not Specified,70000.0,Other,International/Other
3884437331,14.0,Full-time,Entry level,37138.4,Other,NJ
3884437415,38.0,Full-time,Associate,140000.0,Senior/Lead,CA
3884437418,23.0,Full-time,Entry level,42640.0,Technical/Trades,MI
3884437441,4.0,Full-time,Entry level,71801.59999999999,Technical/Trades,CO
3884437498,7.0,Full-time,Not Specified,103950.0,Sales,CA
3884437568,65.0,Contract,Mid-Senior level,166400.0,Engineering,US - Metro Area (Unspecified State)
3884437583,21.0,Full-time,Not Specified,65000.0,Senior/Lead,IL
3884437594,24.0,Full-time,Associate,108000.0,Data/Analytics,US - Metro Area (Unspecified State)
3884437613,2.0,Full-time,Mid-Senior level,120000.0,Management/Executive,CA
3884437640,729.0,Full-time,Associate,135000.0,Engineering,US - Unspecified
3884437692,24.0,Contract,Mid-Senior level,78000.0,Healthcare,MD
3884437706,30.0,Full-time,Associate,90000.0,Senior/Lead,NY
3884437718,17.0,Full-time,Associate,225000.0,Other,MA
3884437722,19.0,Full-time,Mid-Senior level,140000.0,Other,US - Metro Area (Unspecified State)
3884437728,34.0,Full-time,Not Specified,137500.0,Legal,TX
3884437737,10.0,Full-time,Entry level,42120.0,Technical/Trades,WA
3884437755,9.0,Full-time,Associate,225000.0,Other,US - Metro Area (Unspecified State)
3884437806,18.0,Full-time,Mid-Senior level,168500.0,Senior/Lead,WI
3884437819,25.0,Full-time,Entry level,117700.0,Other,PA
3884437833,123.0,Full-time,Mid-Senior level,118560.0,Data/Analytics,FL
3884437914,79.0,Contract,Not Specified,75920.0,Other,US - Unspecified
3884437917,20.0,Full-time,Entry level,60000.0,Data/Analytics,CA
3884438001,30.0,Full-time,Mid-Senior level,97500.0,Management/Executive,US - Metro Area (Unspecified State)
3884438082,34.0,Full-time,Mid-Senior level,152401.0,Senior/Lead,CO
3884438195,22.0,Full-time,Associate,72500.0,Technical/Trades,MA
3884438226,5.0,Contract,Associate,105040.0,Engineering,VA
3884438248,130.0,Contract,Mid-Senior level,169520.0,Data/Analytics,US - Unspecified
3884438294,82.0,Full-time,Not Specified,57500.0,Legal,US - Unspecified
3884438330,25.0,Full-time,Mid-Senior level,175750.0,Senior/Lead,NY
3884438359,15.0,Full-time,Mid-Senior level,86500.0,Management/Executive,CA
3884438391,33.0,Contract,Entry level,67600.0,Other,CA
3884438402,1.0,Full-time,Associate,110000.0,Engineering,AZ
3884438406,88.0,Contract,Associate,109200.0,Data/Analytics,OH
3884438447,6.0,Full-time,Not Specified,100000.0,Finance,US - Metro Area (Unspecified State)
3884438451,260.0,Full-time,Mid-Senior level,110000.0,Engineering,US - Unspecified
3884438476,96.0,Full-time,Mid-Senior level,99840.0,Administrative/Office Support,CA
3884438493,61.0,Full-time,Entry level,56000.0,Sales,TX
3884438526,30.0,Full-time,Mid-Senior level,115510.0,Data/Analytics,CA
3884438527,13.0,Full-time,Entry level,69056.0,Healthcare,CA
3884438592,23.0,Full-time,Not Specified,77750.0,Other,International/Other
3884438596,39.0,Full-time,Not Specified,74173.0,Engineering,TX
3884438609,11.0,Full-time,Mid-Senior level,117500.0,Other,WA
3884438691,19.0,Full-time,Not Specified,237500.0,Legal,TX
3884438730,45.0,Full-time,Associate,115000.0,Engineering,US - Metro Area (Unspecified State)
3884438770,12.0,Full-time,Mid-Senior level,106000.0,Management/Executive,MD
3884438791,31.0,Full-time,Not Specified,104000.0,Other,CA
3884438792,15.0,Full-time,Mid-Senior level,110000.0,Senior/Lead,WI
3884438813,7.0,Full-time,Not Specified,50960.0,Other,CA
3884438814,14.0,Full-time,Mid-Senior level,189000.0,Other,CA
3884438824,49.0,Internship,Internship,60320.0,Other,VA
3884438827,38.0,Full-time,Entry level,197000.0,Management/Executive,WI
3884438893,10.0,Full-time,Not Specified,156000.0,Management/Executive,CT
3884439160,8.0,Contract,Entry level,52000.0,Other,WI
3884439167,11.0,Full-time,Not Specified,196600.0,Senior/Lead,CA
3884439191,23.0,Contract,Mid-Senior level,160160.0,Management/Executive,CA
3884439201,72.0,Full-time,Entry level,54080.0,Administrative/Office Support,OK
3884439216,42.0,Full-time,Internship,59020.0,Engineering,CA
3884439249,5.0,Full-time,Entry level,102086.4,Other,KS
3884439266,7.0,Full-time,Entry level,37138.4,Other,NJ
3884439275,7.0,Full-time,Not Specified,82500.0,Senior/Lead,International/Other
3884439306,101.0,Full-time,Associate,156000.0,Other,NY
3884439343,30.0,Full-time,Associate,122500.0,Finance,US - Metro Area (Unspecified State)
3884439345,86.0,Contract,Mid-Senior level,157040.0,Engineering,WA
3884439351,5.0,Full-time,Entry level,56118.4,Technical/Trades,WA
3884439358,37.0,Full-time,Associate,95000.0,Management/Executive,GA
3884439373,28.0,Full-time,Mid-Senior level,80000.0,Management/Executive,CO
3884439374,74.0,Full-time,Entry level,63013.600000000006,Administrative/Office Support,NY
3884439425,22.0,Full-time,Associate,49000.0,Finance,WI
3884439434,40.0,Full-time,Not Specified,92500.0,Management/Executive,MI
3884439453,7.0,Full-time,Not Specified,40768.0,Other,NJ
3884439533,42.0,Full-time,Director,165000.0,Other,US - Metro Area (Unspecified State)
3884439562,24.0,Full-time,Entry level,42500.0,Customer Service/Support,NV
3884439564,6.0,Full-time,Mid-Senior level,62500.0,Management/Executive,TN
3884439565,18.0,Full-time,Not Specified,52000.0,Education,CA
3884439588,38.0,Internship,Internship,39520.0,Healthcare,FL
3884439590,60.0,Full-time,Not Specified,70000.0,Management/Executive,NV
